Fecha,CLOSE
02/09/2019,"10,348.80"
01/09/2019,"9,729.30"
31/08/2019,"9,594.40"
30/08/2019,"9,585.40"
29/08/2019,"9,491.00"
28/08/2019,"9,729.40"
27/08/2019,"10,184.80"
26/08/2019,"10,371.80"
25/08/2019,"10,136.30"
24/08/2019,"10,131.00"
23/08/2019,"10,388.70"
22/08/2019,"10,105.00"
21/08/2019,"10,141.50"
20/08/2019,"10,752.60"
19/08/2019,"10,910.70"
18/08/2019,"10,312.70"
17/08/2019,"10,218.10"
16/08/2019,"10,335.60"
15/08/2019,"10,303.40"
14/08/2019,"10,049.40"
13/08/2019,"10,892.90"
12/08/2019,"11,394.20"
11/08/2019,"11,517.20"
10/08/2019,"11,314.50"
09/08/2019,"12,089.80"
08/08/2019,"12,191.60"
07/08/2019,"12,013.90"
06/08/2019,"11,480.90"
05/08/2019,"11,816.80"
04/08/2019,"10,934.60"
03/08/2019,"10,815.70"
02/08/2019,"10,520.10"
01/08/2019,"10,380.00"
31/07/2019,"10,082.00"
30/07/2019,"9,580.70"
29/07/2019,"9,580.90"
28/07/2019,"9,727.80"
27/07/2019,"9,492.10"
26/07/2019,"9,831.00"
25/07/2019,"9,945.30"
24/07/2019,"9,804.30"
23/07/2019,"9,888.70"
22/07/2019,"10,412.50"
21/07/2019,"10,714.40"
20/07/2019,"10,826.70"
19/07/2019,"10,571.50"
18/07/2019,"10,651.40"
17/07/2019,"9,723.20"
16/07/2019,"9,424.80"
15/07/2019,"10,845.90"
14/07/2019,"10,200.10"
13/07/2019,"11,364.90"
12/07/2019,"11,762.10"
11/07/2019,"11,342.30"
10/07/2019,"12,110.60"
09/07/2019,"12,541.50"
08/07/2019,"12,252.60"
07/07/2019,"11,415.90"
06/07/2019,"11,268.00"
05/07/2019,"10,970.20"
04/07/2019,"11,163.10"
03/07/2019,"11,900.80"
02/07/2019,"10,835.90"
01/07/2019,"10,616.60"
30/06/2019,"10,818.60"
29/06/2019,"11,906.50"
28/06/2019,"12,409.10"
27/06/2019,"11,287.80"
26/06/2019,"13,063.80"
25/06/2019,"11,809.90"
24/06/2019,"11,046.40"
23/06/2019,"10,897.10"
22/06/2019,"10,721.70"
21/06/2019,"10,179.30"
20/06/2019,"9,517.00"
19/06/2019,"9,255.40"
18/06/2019,"9,080.60"
17/06/2019,"9,318.80"
16/06/2019,"8,962.50"
15/06/2019,"8,812.50"
14/06/2019,"8,656.10"
13/06/2019,"8,219.00"
12/06/2019,"8,133.10"
11/06/2019,"7,888.00"
10/06/2019,"7,987.80"
09/06/2019,"7,635.00"
08/06/2019,"7,901.40"
07/06/2019,"7,985.20"
06/06/2019,"7,784.90"
05/06/2019,"7,779.10"
04/06/2019,"7,685.50"
03/06/2019,"8,124.80"
02/06/2019,"8,728.60"
01/06/2019,"8,545.70"
31/05/2019,"8,558.30"
30/05/2019,"8,271.90"
29/05/2019,"8,647.80"
28/05/2019,"8,716.30"
27/05/2019,"8,760.10"
26/05/2019,"8,630.20"
25/05/2019,"8,027.40"
24/05/2019,"7,970.10"
23/05/2019,"7,852.10"
22/05/2019,"7,635.70"
21/05/2019,"7,930.30"
20/05/2019,"7,965.30"
19/05/2019,"8,157.20"
18/05/2019,"7,262.60"
17/05/2019,"7,359.50"
16/05/2019,"7,871.80"
15/05/2019,"8,164.60"
14/05/2019,"7,994.60"
13/05/2019,"7,806.00"
12/05/2019,"6,984.80"
11/05/2019,"7,190.30"
10/05/2019,"6,386.00"
09/05/2019,"6,191.50"
08/05/2019,"5,990.30"
07/05/2019,"5,849.50"
06/05/2019,"5,745.10"
05/05/2019,"5,774.90"
04/05/2019,"5,830.90"
03/05/2019,"5,766.80"
02/05/2019,"5,493.80"
01/05/2019,"5,384.20"
30/04/2019,"5,320.80"
29/04/2019,"5,235.00"
28/04/2019,"5,302.30"
27/04/2019,"5,265.90"
26/04/2019,"5,298.30"
25/04/2019,"5,209.10"
24/04/2019,"5,415.60"
23/04/2019,"5,511.60"
22/04/2019,"5,346.70"
21/04/2019,"5,243.50"
20/04/2019,"5,290.20"
19/04/2019,"5,241.00"
18/04/2019,"5,264.70"
17/04/2019,"5,208.30"
16/04/2019,"5,180.90"
15/04/2019,"5,032.30"
14/04/2019,"5,134.80"
13/04/2019,"5,051.80"
12/04/2019,"5,054.20"
11/04/2019,"5,022.60"
10/04/2019,"5,307.80"
09/04/2019,"5,158.40"
08/04/2019,"5,245.20"
07/04/2019,"5,173.60"
06/04/2019,"5,046.20"
05/04/2019,"5,010.20"
04/04/2019,"4,902.40"
03/04/2019,"4,968.70"
02/04/2019,"4,859.30"
01/04/2019,"4,145.10"
31/03/2019,"4,102.30"
30/03/2019,"4,111.80"
29/03/2019,"4,102.20"
28/03/2019,"4,025.60"
27/03/2019,"4,041.70"
26/03/2019,"3,942.80"
25/03/2019,"3,937.00"
24/03/2019,"3,994.70"
23/03/2019,"4,002.50"
22/03/2019,"3,990.40"
21/03/2019,"3,982.20"
20/03/2019,"4,041.20"
19/03/2019,"4,017.00"
18/03/2019,"3,990.20"
17/03/2019,"3,981.50"
16/03/2019,"4,006.40"
15/03/2019,"3,924.30"
14/03/2019,"3,879.00"
13/03/2019,"3,865.10"
12/03/2019,"3,886.00"
11/03/2019,"3,870.30"
10/03/2019,"3,915.20"
09/03/2019,"3,944.30"
08/03/2019,"3,865.90"
07/03/2019,"3,875.10"
06/03/2019,"3,863.00"
05/03/2019,"3,857.20"
04/03/2019,"3,715.90"
03/03/2019,"3,809.50"
02/03/2019,"3,823.10"
01/03/2019,"3,821.90"
28/02/2019,"3,816.60"
27/02/2019,"3,814.60"
26/02/2019,"3,810.30"
25/02/2019,"3,833.70"
24/02/2019,"3,755.20"
23/02/2019,"4,120.40"
22/02/2019,"3,965.20"
21/02/2019,"3,936.60"
20/02/2019,"3,972.40"
19/02/2019,"3,914.30"
18/02/2019,"3,896.00"
17/02/2019,"3,664.20"
16/02/2019,"3,616.80"
15/02/2019,"3,604.70"
14/02/2019,"3,592.60"
13/02/2019,"3,611.50"
12/02/2019,"3,632.00"
11/02/2019,"3,631.80"
10/02/2019,"3,679.00"
09/02/2019,"3,661.40"
08/02/2019,"3,661.70"
07/02/2019,"3,397.70"
06/02/2019,"3,404.30"
05/02/2019,"3,468.40"
04/02/2019,"3,462.80"
03/02/2019,"3,459.10"
02/02/2019,"3,502.50"
01/02/2019,"3,467.90"
31/01/2019,"3,437.20"
30/01/2019,"3,460.00"
29/01/2019,"3,414.80"
28/01/2019,"3,442.80"
27/01/2019,"3,555.60"
26/01/2019,"3,570.90"
25/01/2019,"3,572.00"
24/01/2019,"3,574.30"
23/01/2019,"3,561.50"
22/01/2019,"3,580.10"
21/01/2019,"3,536.70"
20/01/2019,"3,542.30"
19/01/2019,"3,677.80"
18/01/2019,"3,605.60"
17/01/2019,"3,626.40"
16/01/2019,"3,588.00"
15/01/2019,"3,571.30"
14/01/2019,"3,638.10"
13/01/2019,"3,490.20"
12/01/2019,"3,597.20"
11/01/2019,"3,616.50"
10/01/2019,"3,603.70"
09/01/2019,"3,978.00"
08/01/2019,"3,971.00"
07/01/2019,"3,985.90"
06/01/2019,"4,004.10"
05/01/2019,"3,785.40"
04/01/2019,"3,802.70"
03/01/2019,"3,780.10"
02/01/2019,"3,873.80"
01/01/2019,"3,809.40"
